agecat,first_dose_pcttakeup,full_regimen_pcttakeup,vacc_date
60-69,92.0,66.0,2021-08-18
60-69,93.0,66.0,2021-08-19
60-69,93.0,66.0,2021-08-20
60-69,93.0,67.0,2021-08-21
60-69,93.0,67.0,2021-08-22
60-69,93.0,67.0,2021-08-23
60-69,93.0,67.0,2021-08-24
60-69,93.0,67.0,2021-08-25
60-69,93.0,67.0,2021-08-26
60-69,93.0,67.0,2021-08-27
60-69,93.0,67.0,2021-08-28
60-69,93.0,67.0,2021-08-29
60-69,93.0,68.0,2021-08-30
60-69,93.0,68.0,2021-08-31
60-69,93.0,68.0,2021-09-01
60-69,93.0,68.0,2021-09-02
60-69,93.0,68.0,2021-09-03
60-69,93.0,68.0,2021-09-04
60-69,93.0,68.0,2021-09-05
60-69,94.0,68.0,2021-09-06
60-69,94.0,68.0,2021-09-07
60-69,94.0,68.0,2021-09-08
60-69,94.0,68.0,2021-09-09
60-69,94.0,69.0,2021-09-10
60-69,94.0,69.0,2021-09-11
60-69,94.0,69.0,2021-09-12
60-69,94.0,69.0,2021-09-13
60-69,94.0,69.0,2021-09-14
60-69,94.0,69.0,2021-09-15
60-69,94.0,69.0,2021-09-16
60-69,94.0,70.0,2021-09-17
60-69,94.0,70.0,2021-09-18
60-69,94.0,71.0,2021-09-19
60-69,94.0,71.0,2021-09-20
60-69,94.0,71.0,2021-09-21
60-69,94.0,72.0,2021-09-22
60-69,94.0,73.0,2021-09-23
60-69,94.0,74.0,2021-09-24
60-69,95.0,75.0,2021-09-25
60-69,95.0,76.0,2021-09-26
60-69,95.0,77.0,2021-09-27
60-69,95.0,78.0,2021-09-28
60-69,95.0,79.0,2021-09-29
60-69,95.0,80.0,2021-09-30
60-69,95.0,81.0,2021-10-01
60-69,95.0,82.0,2021-10-02
60-69,95.0,82.0,2021-10-03
60-69,95.0,83.0,2021-10-04
60-69,95.0,84.0,2021-10-05
60-69,95.0,84.0,2021-10-06
60-69,95.0,84.0,2021-10-07
60-69,95.0,85.0,2021-10-08
60-69,95.0,86.0,2021-10-09
60-69,95.0,86.0,2021-10-10
60-69,95.0,86.0,2021-10-11
60-69,95.0,87.0,2021-10-12
60-69,95.0,87.0,2021-10-13
60-69,95.0,87.0,2021-10-14
60-69,95.0,87.0,2021-10-15
60-69,95.0,88.0,2021-10-16
60-69,95.0,88.0,2021-10-17
60-69,95.0,88.0,2021-10-18
60-69,95.0,88.0,2021-10-19
60-69,95.0,88.0,2021-10-20
60-69,95.0,89.0,2021-10-21
60-69,96.0,89.0,2021-10-22
60-69,96.0,89.0,2021-10-23
60-69,96.0,89.0,2021-10-24
60-69,96.0,89.0,2021-10-25
60-69,96.0,90.0,2021-10-26
60-69,96.0,90.0,2021-10-27
60-69,96.0,90.0,2021-10-28
60-69,96.0,90.0,2021-10-29
60-69,96.0,90.0,2021-10-30
60-69,96.0,90.0,2021-10-31
60-69,96.0,90.0,2021-11-01
60-69,96.0,91.0,2021-11-02
60-69,96.0,91.0,2021-11-03
60-69,96.0,91.0,2021-11-04
60-69,96.0,91.0,2021-11-05
60-69,96.0,91.0,2021-11-06
60-69,96.0,91.0,2021-11-07
60-69,96.0,91.0,2021-11-08
60-69,96.0,91.0,2021-11-09
60-69,96.0,91.0,2021-11-10
60-69,96.0,91.0,2021-11-11
60-69,96.0,92.0,2021-11-12
60-69,96.0,92.0,2021-11-13
60-69,96.0,92.0,2021-11-14
60-69,96.0,92.0,2021-11-15
60-69,96.0,92.0,2021-11-16
60-69,96.0,92.0,2021-11-17
60-69,96.0,92.0,2021-11-18
60-69,96.0,92.0,2021-11-19
60-69,96.0,92.0,2021-11-20
60-69,96.0,92.0,2021-11-21
60-69,96.0,92.0,2021-11-22
60-69,96.0,92.0,2021-11-23
60-69,96.0,92.0,2021-11-24
60-69,96.0,92.0,2021-11-25
60-69,96.0,93.0,2021-11-26
60-69,96.0,93.0,2021-11-27
60-69,96.0,93.0,2021-11-28
60-69,96.0,93.0,2021-11-29
60-69,96.0,93.0,2021-11-30
60-69,96.0,93.0,2021-12-01
60-69,96.0,93.0,2021-12-02
60-69,96.0,93.0,2021-12-03
60-69,96.0,93.0,2021-12-04
60-69,96.0,93.0,2021-12-05
60-69,96.0,93.0,2021-12-06
60-69,97.0,93.0,2021-12-07
60-69,97.0,93.0,2021-12-08
60-69,97.0,93.0,2021-12-09
60-69,97.0,93.0,2021-12-10
60-69,97.0,94.0,2021-12-11
60-69,97.0,94.0,2021-12-12
60-69,97.0,94.0,2021-12-13
60-69,97.0,94.0,2021-12-14
60-69,97.0,94.0,2021-12-15
60-69,97.0,94.0,2021-12-16
60-69,97.0,94.0,2021-12-17
60-69,97.0,94.0,2021-12-18
60-69,97.0,94.0,2021-12-19
60-69,97.0,94.0,2021-12-20
60-69,97.0,94.0,2021-12-21
60-69,97.0,94.0,2021-12-22
60-69,97.0,94.0,2021-12-23
60-69,97.0,94.0,2021-12-24
60-69,97.0,94.0,2021-12-25
60-69,97.0,94.0,2021-12-26
60-69,97.0,94.0,2021-12-27
60-69,97.0,94.0,2021-12-28
60-69,97.0,95.0,2021-12-29
60-69,97.0,95.0,2021-12-30
60-69,97.0,95.0,2021-12-31
60-69,97.0,95.0,2022-01-01
60-69,97.0,95.0,2022-01-02
60-69,97.0,95.0,2022-01-03
60-69,97.0,95.0,2022-01-04
60-69,97.0,95.0,2022-01-05
60-69,97.0,95.0,2022-01-06
60-69,97.0,95.0,2022-01-07
60-69,97.0,95.0,2022-01-08
60-69,97.0,95.0,2022-01-09
60-69,97.0,95.0,2022-01-10
60-69,97.0,95.0,2022-01-11
60-69,97.0,95.0,2022-01-12
60-69,97.0,95.0,2022-01-13
60-69,97.0,95.0,2022-01-14
60-69,97.0,95.0,2022-01-15
60-69,97.0,95.0,2022-01-16
60-69,97.0,95.0,2022-01-17
60-69,97.0,95.0,2022-01-18
60-69,97.0,95.0,2022-01-19
60-69,97.0,95.0,2022-01-20
60-69,97.0,95.0,2022-01-21
60-69,97.0,95.0,2022-01-22
60-69,97.0,95.0,2022-01-23
60-69,97.0,95.0,2022-01-24
60-69,97.0,95.0,2022-01-25
60-69,97.0,95.0,2022-01-26
60-69,97.0,96.0,2022-01-27
60-69,97.0,96.0,2022-01-28
60-69,97.0,96.0,2022-01-29
60-69,97.0,96.0,2022-01-30
60-69,97.0,96.0,2022-01-31
60-69,97.0,96.0,2022-02-01
60-69,97.0,96.0,2022-02-02
60-69,97.0,96.0,2022-02-03
60-69,97.0,96.0,2022-02-04
60-69,97.0,96.0,2022-02-05
60-69,97.0,96.0,2022-02-06
60-69,97.0,96.0,2022-02-07
60-69,97.0,96.0,2022-02-08
60-69,97.0,96.0,2022-02-09
60-69,97.0,96.0,2022-02-10
60-69,97.0,96.0,2022-02-11
60-69,97.0,96.0,2022-02-12
60-69,97.0,96.0,2022-02-13
60-69,97.0,96.0,2022-02-14
60-69,97.0,96.0,2022-02-15
60-69,97.0,96.0,2022-02-16
60-69,97.0,96.0,2022-02-17
60-69,97.0,96.0,2022-02-18
60-69,97.0,96.0,2022-02-19
60-69,97.0,96.0,2022-02-20
60-69,97.0,96.0,2022-02-21
60-69,97.0,96.0,2022-02-22
60-69,97.0,96.0,2022-02-23
60-69,97.0,96.0,2022-02-24
60-69,97.0,96.0,2022-02-25
60-69,97.0,96.0,2022-02-26
60-69,97.0,96.0,2022-02-27
60-69,97.0,96.0,2022-02-28
60-69,97.0,96.0,2022-03-01
60-69,97.0,96.0,2022-03-02
60-69,97.0,96.0,2022-03-03
60-69,97.0,96.0,2022-03-04
60-69,97.0,96.0,2022-03-05
60-69,97.0,96.0,2022-03-06
60-69,97.0,96.0,2022-03-07
60-69,97.0,96.0,2022-03-08
60-69,97.0,96.0,2022-03-09
60-69,97.0,96.0,2022-03-10
60-69,97.0,96.0,2022-03-11
60-69,97.0,96.0,2022-03-12
60-69,97.0,96.0,2022-03-13
60-69,97.0,96.0,2022-03-14
60-69,97.0,96.0,2022-03-15
60-69,97.0,96.0,2022-03-16
60-69,97.0,96.0,2022-03-17
60-69,97.0,96.0,2022-03-18
60-69,97.0,96.0,2022-03-19
60-69,97.0,96.0,2022-03-20
60-69,97.0,96.0,2022-03-21
60-69,97.0,96.0,2022-03-22
60-69,97.0,96.0,2022-03-23
60-69,97.0,96.0,2022-03-24
60-69,97.0,97.0,2022-03-25
60-69,97.0,97.0,2022-03-26
60-69,97.0,97.0,2022-03-27
60-69,97.0,97.0,2022-03-28
60-69,97.0,97.0,2022-03-29
60-69,97.0,97.0,2022-03-30
60-69,97.0,97.0,2022-03-31
60-69,97.0,97.0,2022-04-01
60-69,97.0,97.0,2022-04-02
60-69,97.0,97.0,2022-04-03
60-69,97.0,97.0,2022-04-04
60-69,97.0,97.0,2022-04-05
60-69,97.0,97.0,2022-04-06
60-69,97.0,97.0,2022-04-07
60-69,97.0,97.0,2022-04-08
60-69,97.0,97.0,2022-04-09
60-69,97.0,97.0,2022-04-10
60-69,97.0,97.0,2022-04-11
60-69,97.0,97.0,2022-04-12
60-69,97.0,97.0,2022-04-13
60-69,97.0,97.0,2022-04-14
60-69,97.0,97.0,2022-04-15
60-69,97.0,97.0,2022-04-16
60-69,97.0,97.0,2022-04-17
60-69,97.0,97.0,2022-04-18
60-69,97.0,97.0,2022-04-19
60-69,97.0,97.0,2022-04-20
60-69,97.0,97.0,2022-04-21
60-69,97.0,97.0,2022-04-22
60-69,97.0,97.0,2022-04-23
60-69,97.0,97.0,2022-04-24
60-69,97.0,97.0,2022-04-25
60-69,97.0,97.0,2022-04-26
60-69,97.0,97.0,2022-04-27
60-69,97.0,97.0,2022-04-28
60-69,97.0,97.0,2022-04-29
60-69,97.0,97.0,2022-04-30
60-69,97.0,97.0,2022-05-01
60-69,97.0,97.0,2022-05-02
60-69,97.0,97.0,2022-05-03
60-69,97.0,97.0,2022-05-04
60-69,97.0,97.0,2022-05-05
60-69,97.0,97.0,2022-05-06
60-69,97.0,97.0,2022-05-07
60-69,97.0,97.0,2022-05-08
60-69,97.0,97.0,2022-05-09
60-69,97.0,97.0,2022-05-10
60-69,97.0,97.0,2022-05-11
60-69,97.0,97.0,2022-05-12
60-69,97.0,97.0,2022-05-13
60-69,97.0,97.0,2022-05-14
60-69,97.0,97.0,2022-05-15
60-69,97.0,97.0,2022-05-16
60-69,97.0,97.0,2022-05-17
60-69,97.0,97.0,2022-05-18
60-69,97.0,97.0,2022-05-19
60-69,97.0,97.0,2022-05-20
60-69,97.0,97.0,2022-05-21
60-69,97.0,97.0,2022-05-22
60-69,97.0,97.0,2022-05-23
60-69,97.0,97.0,2022-05-24
60-69,97.0,97.0,2022-05-25
60-69,97.0,97.0,2022-05-26
60-69,97.0,97.0,2022-05-27
60-69,97.0,97.0,2022-05-28
60-69,97.0,97.0,2022-05-29
60-69,97.0,97.0,2022-05-30
60-69,97.0,97.0,2022-05-31
60-69,97.0,97.0,2022-06-01
60-69,97.0,97.0,2022-06-02
60-69,97.0,97.0,2022-06-03
60-69,97.0,97.0,2022-06-04
60-69,97.0,97.0,2022-06-05
60-69,97.0,97.0,2022-06-06
60-69,97.0,97.0,2022-06-07
60-69,97.0,97.0,2022-06-08
60-69,97.0,97.0,2022-06-09
60-69,97.0,97.0,2022-06-10
60-69,97.0,97.0,2022-06-11
60-69,97.0,97.0,2022-06-12
60-69,97.0,97.0,2022-06-13
60-69,97.0,97.0,2022-06-14
60-69,97.0,97.0,2022-06-15
60-69,97.0,97.0,2022-06-16
60-69,97.0,97.0,2022-06-17
60-69,97.0,97.0,2022-06-18
60-69,97.0,97.0,2022-06-19
60-69,97.0,97.0,2022-06-20
60-69,97.0,97.0,2022-06-21
60-69,97.0,97.0,2022-06-22
60-69,97.0,97.0,2022-06-23
60-69,97.0,97.0,2022-06-24
60-69,97.0,97.0,2022-06-25
60-69,97.0,97.0,2022-06-26
60-69,97.0,97.0,2022-06-27
60-69,97.0,97.0,2022-06-28
60-69,97.0,97.0,2022-06-29
60-69,97.0,97.0,2022-06-30
60-69,97.0,97.0,2022-07-01
60-69,97.0,97.0,2022-07-02
60-69,97.0,97.0,2022-07-03
60-69,97.0,97.0,2022-07-04
60-69,97.0,97.0,2022-07-05
60-69,97.0,97.0,2022-07-06
60-69,97.0,97.0,2022-07-07
60-69,97.0,97.0,2022-07-08
60-69,97.0,97.0,2022-07-09
60-69,97.0,97.0,2022-07-10
60-69,97.0,97.0,2022-07-11
60-69,97.0,97.0,2022-07-12
60-69,97.0,97.0,2022-07-13
60-69,97.0,97.0,2022-07-14
60-69,97.0,97.0,2022-07-15
60-69,97.0,97.0,2022-07-16
60-69,97.0,97.0,2022-07-17
60-69,97.0,97.0,2022-07-18
60-69,97.0,97.0,2022-07-19
60-69,97.0,97.0,2022-07-20
60-69,97.0,97.0,2022-07-21
60-69,97.0,97.0,2022-07-22
60-69,97.0,97.0,2022-07-23
60-69,97.0,97.0,2022-07-24
60-69,97.0,97.0,2022-07-25
70-79,0.0,0.0,2020-12-30
70-79,0.0,0.0,2020-12-31
70-79,0.0,0.0,2021-01-01
70-79,0.0,0.0,2021-01-02
70-79,0.0,0.0,2021-01-03
70-79,0.0,0.0,2021-01-04
70-79,0.0,0.0,2021-01-05
70-79,0.0,0.0,2021-01-06
70-79,0.0,0.0,2021-01-07
70-79,0.0,0.0,2021-01-08
70-79,0.0,0.0,2021-01-09
70-79,0.0,0.0,2021-01-10
70-79,0.0,0.0,2021-01-11
70-79,0.0,0.0,2021-01-12
70-79,0.0,0.0,2021-01-13
70-79,0.0,0.0,2021-01-14
70-79,0.0,0.0,2021-01-15
70-79,0.0,0.0,2021-01-16
70-79,0.0,0.0,2021-01-17
70-79,0.0,0.0,2021-01-18
70-79,0.0,0.0,2021-01-19
70-79,0.0,0.0,2021-01-20
70-79,0.0,0.0,2021-01-21
70-79,0.0,0.0,2021-01-22
70-79,0.0,0.0,2021-01-23
70-79,0.0,0.0,2021-01-24
70-79,0.0,0.0,2021-01-25
70-79,1.0,0.0,2021-01-26
70-79,1.0,0.0,2021-01-27
70-79,1.0,0.0,2021-01-28
70-79,1.0,0.0,2021-01-29
70-79,1.0,0.0,2021-01-30
70-79,1.0,0.0,2021-01-31
70-79,2.0,0.0,2021-02-01
70-79,2.0,0.0,2021-02-02
70-79,2.0,0.0,2021-02-03
70-79,2.0,0.0,2021-02-04
70-79,2.0,0.0,2021-02-05
70-79,2.0,0.0,2021-02-06
70-79,2.0,0.0,2021-02-07
70-79,2.0,0.0,2021-02-08
70-79,3.0,0.0,2021-02-09
70-79,3.0,0.0,2021-02-10
70-79,3.0,0.0,2021-02-11
70-79,3.0,0.0,2021-02-12
70-79,3.0,0.0,2021-02-13
70-79,3.0,0.0,2021-02-14
70-79,3.0,0.0,2021-02-15
70-79,3.0,0.0,2021-02-16
70-79,3.0,0.0,2021-02-17
70-79,3.0,0.0,2021-02-18
70-79,3.0,1.0,2021-02-19
70-79,3.0,1.0,2021-02-20
70-79,3.0,1.0,2021-02-21
70-79,4.0,1.0,2021-02-22
70-79,5.0,1.0,2021-02-23
70-79,6.0,1.0,2021-02-24
70-79,7.0,1.0,2021-02-25
70-79,7.0,1.0,2021-02-26
70-79,8.0,1.0,2021-02-27
70-79,9.0,1.0,2021-02-28
70-79,10.0,1.0,2021-03-01
70-79,11.0,1.0,2021-03-02
70-79,12.0,1.0,2021-03-03
70-79,13.0,1.0,2021-03-04
70-79,14.0,1.0,2021-03-05
70-79,16.0,1.0,2021-03-06
70-79,16.0,1.0,2021-03-07
70-79,18.0,1.0,2021-03-08
70-79,21.0,1.0,2021-03-09
70-79,23.0,1.0,2021-03-10
70-79,25.0,2.0,2021-03-11
70-79,28.0,2.0,2021-03-12
70-79,30.0,2.0,2021-03-13
70-79,31.0,2.0,2021-03-14
70-79,34.0,2.0,2021-03-15
70-79,36.0,2.0,2021-03-16
70-79,38.0,3.0,2021-03-17
70-79,40.0,3.0,2021-03-18
70-79,42.0,4.0,2021-03-19
70-79,44.0,4.0,2021-03-20
70-79,46.0,4.0,2021-03-21
70-79,48.0,5.0,2021-03-22
70-79,49.0,5.0,2021-03-23
70-79,51.0,6.0,2021-03-24
70-79,52.0,6.0,2021-03-25
70-79,53.0,7.0,2021-03-26
70-79,54.0,8.0,2021-03-27
70-79,55.0,8.0,2021-03-28
70-79,56.0,9.0,2021-03-29
70-79,57.0,11.0,2021-03-30
70-79,58.0,12.0,2021-03-31
70-79,59.0,13.0,2021-04-01
70-79,60.0,14.0,2021-04-02
70-79,60.0,15.0,2021-04-03
70-79,61.0,16.0,2021-04-04
70-79,62.0,17.0,2021-04-05
70-79,63.0,18.0,2021-04-06
70-79,63.0,20.0,2021-04-07
70-79,64.0,21.0,2021-04-08
70-79,65.0,22.0,2021-04-09
70-79,65.0,24.0,2021-04-10
70-79,65.0,25.0,2021-04-11
70-79,66.0,26.0,2021-04-12
70-79,67.0,27.0,2021-04-13
70-79,67.0,28.0,2021-04-14
70-79,68.0,28.0,2021-04-15
70-79,69.0,29.0,2021-04-16
70-79,69.0,30.0,2021-04-17
70-79,69.0,31.0,2021-04-18
70-79,70.0,32.0,2021-04-19
70-79,71.0,33.0,2021-04-20
70-79,71.0,33.0,2021-04-21
70-79,72.0,34.0,2021-04-22
70-79,72.0,35.0,2021-04-23
70-79,72.0,36.0,2021-04-24
70-79,73.0,36.0,2021-04-25
70-79,73.0,37.0,2021-04-26
70-79,73.0,37.0,2021-04-27
70-79,73.0,38.0,2021-04-28
70-79,73.0,38.0,2021-04-29
70-79,74.0,39.0,2021-04-30
70-79,74.0,39.0,2021-05-01
70-79,74.0,39.0,2021-05-02
70-79,74.0,40.0,2021-05-03
70-79,74.0,40.0,2021-05-04
70-79,74.0,41.0,2021-05-05
70-79,74.0,41.0,2021-05-06
70-79,75.0,42.0,2021-05-07
70-79,75.0,42.0,2021-05-08
70-79,75.0,42.0,2021-05-09
70-79,75.0,43.0,2021-05-10
70-79,75.0,43.0,2021-05-11
70-79,75.0,43.0,2021-05-12
70-79,75.0,43.0,2021-05-13
70-79,75.0,44.0,2021-05-14
70-79,75.0,44.0,2021-05-15
70-79,76.0,45.0,2021-05-16
70-79,76.0,45.0,2021-05-17
70-79,76.0,45.0,2021-05-18
70-79,76.0,45.0,2021-05-19
70-79,76.0,45.0,2021-05-20
70-79,76.0,46.0,2021-05-21
70-79,76.0,46.0,2021-05-22
70-79,76.0,46.0,2021-05-23
70-79,77.0,46.0,2021-05-24
70-79,77.0,46.0,2021-05-25
70-79,77.0,46.0,2021-05-26
70-79,77.0,46.0,2021-05-27
70-79,78.0,47.0,2021-05-28
70-79,78.0,47.0,2021-05-29
70-79,78.0,47.0,2021-05-30
70-79,78.0,47.0,2021-05-31
70-79,78.0,47.0,2021-06-01
70-79,79.0,47.0,2021-06-02
70-79,79.0,47.0,2021-06-03
70-79,79.0,47.0,2021-06-04
70-79,80.0,47.0,2021-06-05
70-79,80.0,47.0,2021-06-06
70-79,80.0,48.0,2021-06-07
70-79,80.0,48.0,2021-06-08
70-79,80.0,48.0,2021-06-09
70-79,81.0,48.0,2021-06-10
70-79,81.0,48.0,2021-06-11
70-79,81.0,48.0,2021-06-12
70-79,81.0,48.0,2021-06-13
70-79,81.0,48.0,2021-06-14
70-79,81.0,49.0,2021-06-15
70-79,82.0,49.0,2021-06-16
70-79,82.0,49.0,2021-06-17
70-79,82.0,49.0,2021-06-18
70-79,82.0,49.0,2021-06-19
70-79,82.0,49.0,2021-06-20
70-79,82.0,49.0,2021-06-21
70-79,82.0,49.0,2021-06-22
70-79,83.0,49.0,2021-06-23
70-79,83.0,49.0,2021-06-24
70-79,83.0,49.0,2021-06-25
70-79,83.0,49.0,2021-06-26
70-79,83.0,49.0,2021-06-27
70-79,83.0,49.0,2021-06-28
70-79,83.0,49.0,2021-06-29
70-79,84.0,50.0,2021-06-30
70-79,84.0,50.0,2021-07-01
70-79,84.0,50.0,2021-07-02
70-79,84.0,50.0,2021-07-03
70-79,84.0,50.0,2021-07-04
70-79,84.0,50.0,2021-07-05
70-79,84.0,50.0,2021-07-06
70-79,85.0,50.0,2021-07-07
70-79,85.0,50.0,2021-07-08
70-79,85.0,50.0,2021-07-09
70-79,85.0,50.0,2021-07-10
70-79,85.0,50.0,2021-07-11
70-79,85.0,51.0,2021-07-12
70-79,85.0,51.0,2021-07-13
70-79,85.0,51.0,2021-07-14
70-79,85.0,51.0,2021-07-15
70-79,86.0,51.0,2021-07-16
70-79,86.0,52.0,2021-07-17
70-79,86.0,52.0,2021-07-18
70-79,86.0,52.0,2021-07-19
70-79,86.0,52.0,2021-07-20
70-79,86.0,52.0,2021-07-21
70-79,87.0,52.0,2021-07-22
70-79,87.0,53.0,2021-07-23
70-79,87.0,53.0,2021-07-24
70-79,87.0,53.0,2021-07-25
70-79,87.0,53.0,2021-07-26
70-79,88.0,53.0,2021-07-27
70-79,88.0,53.0,2021-07-28
70-79,88.0,54.0,2021-07-29
70-79,88.0,54.0,2021-07-30
70-79,88.0,54.0,2021-07-31
70-79,89.0,54.0,2021-08-01
70-79,89.0,54.0,2021-08-02
70-79,89.0,54.0,2021-08-03
70-79,89.0,55.0,2021-08-04
70-79,89.0,55.0,2021-08-05
70-79,89.0,55.0,2021-08-06
70-79,90.0,55.0,2021-08-07
70-79,90.0,55.0,2021-08-08
70-79,90.0,55.0,2021-08-09
70-79,90.0,55.0,2021-08-10
70-79,90.0,56.0,2021-08-11
70-79,90.0,56.0,2021-08-12
70-79,90.0,56.0,2021-08-13
70-79,90.0,56.0,2021-08-14
70-79,91.0,56.0,2021-08-15
70-79,91.0,57.0,2021-08-16
70-79,91.0,57.0,2021-08-17
70-79,91.0,57.0,2021-08-18
70-79,91.0,57.0,2021-08-19
70-79,91.0,57.0,2021-08-20
70-79,91.0,57.0,2021-08-21
70-79,91.0,58.0,2021-08-22
70-79,91.0,58.0,2021-08-23
70-79,91.0,58.0,2021-08-24
70-79,91.0,58.0,2021-08-25
70-79,91.0,58.0,2021-08-26
70-79,91.0,58.0,2021-08-27
70-79,92.0,59.0,2021-08-28
70-79,92.0,59.0,2021-08-29
70-79,92.0,59.0,2021-08-30
70-79,92.0,59.0,2021-08-31
70-79,92.0,59.0,2021-09-01
70-79,92.0,59.0,2021-09-02
70-79,92.0,59.0,2021-09-03
70-79,92.0,59.0,2021-09-04
70-79,92.0,60.0,2021-09-05
70-79,92.0,60.0,2021-09-06
70-79,92.0,60.0,2021-09-07
70-79,92.0,60.0,2021-09-08
70-79,92.0,60.0,2021-09-09
70-79,93.0,60.0,2021-09-10
70-79,93.0,60.0,2021-09-11
70-79,93.0,60.0,2021-09-12
70-79,93.0,60.0,2021-09-13
70-79,93.0,60.0,2021-09-14
70-79,93.0,61.0,2021-09-15
70-79,93.0,61.0,2021-09-16
70-79,93.0,62.0,2021-09-17
70-79,93.0,63.0,2021-09-18
70-79,93.0,64.0,2021-09-19
70-79,93.0,66.0,2021-09-20
70-79,93.0,66.0,2021-09-21
70-79,93.0,68.0,2021-09-22
70-79,93.0,69.0,2021-09-23
70-79,93.0,70.0,2021-09-24
70-79,94.0,71.0,2021-09-25
70-79,94.0,72.0,2021-09-26
70-79,94.0,73.0,2021-09-27
70-79,94.0,74.0,2021-09-28
70-79,94.0,75.0,2021-09-29
70-79,94.0,76.0,2021-09-30
70-79,94.0,77.0,2021-10-01
70-79,94.0,78.0,2021-10-02
70-79,94.0,79.0,2021-10-03
70-79,94.0,79.0,2021-10-04
70-79,94.0,80.0,2021-10-05
70-79,94.0,81.0,2021-10-06
70-79,94.0,81.0,2021-10-07
70-79,94.0,82.0,2021-10-08
70-79,94.0,82.0,2021-10-09
70-79,94.0,83.0,2021-10-10
70-79,94.0,83.0,2021-10-11
70-79,94.0,84.0,2021-10-12
70-79,94.0,84.0,2021-10-13
70-79,94.0,84.0,2021-10-14
70-79,95.0,85.0,2021-10-15
70-79,95.0,85.0,2021-10-16
70-79,95.0,85.0,2021-10-17
70-79,95.0,85.0,2021-10-18
70-79,95.0,86.0,2021-10-19
70-79,95.0,86.0,2021-10-20
70-79,95.0,86.0,2021-10-21
70-79,95.0,86.0,2021-10-22
70-79,95.0,87.0,2021-10-23
70-79,95.0,87.0,2021-10-24
70-79,95.0,87.0,2021-10-25
70-79,95.0,87.0,2021-10-26
70-79,95.0,87.0,2021-10-27
70-79,95.0,88.0,2021-10-28
70-79,95.0,88.0,2021-10-29
70-79,95.0,88.0,2021-10-30
70-79,95.0,88.0,2021-10-31
70-79,95.0,88.0,2021-11-01
70-79,95.0,88.0,2021-11-02
70-79,95.0,89.0,2021-11-03
70-79,95.0,89.0,2021-11-04
70-79,95.0,89.0,2021-11-05
70-79,95.0,89.0,2021-11-06
70-79,95.0,89.0,2021-11-07
70-79,95.0,89.0,2021-11-08
70-79,95.0,89.0,2021-11-09
70-79,95.0,89.0,2021-11-10
70-79,95.0,90.0,2021-11-11
70-79,95.0,90.0,2021-11-12
70-79,95.0,90.0,2021-11-13
70-79,95.0,90.0,2021-11-14
70-79,95.0,90.0,2021-11-15
70-79,96.0,90.0,2021-11-16
70-79,96.0,90.0,2021-11-17
70-79,96.0,90.0,2021-11-18
70-79,96.0,90.0,2021-11-19
70-79,96.0,90.0,2021-11-20
70-79,96.0,90.0,2021-11-21
70-79,96.0,91.0,2021-11-22
70-79,96.0,91.0,2021-11-23
70-79,96.0,91.0,2021-11-24
70-79,96.0,91.0,2021-11-25
70-79,96.0,91.0,2021-11-26
70-79,96.0,91.0,2021-11-27
70-79,96.0,91.0,2021-11-28
70-79,96.0,91.0,2021-11-29
70-79,96.0,91.0,2021-11-30
70-79,96.0,91.0,2021-12-01
70-79,96.0,91.0,2021-12-02
70-79,96.0,91.0,2021-12-03
70-79,96.0,92.0,2021-12-04
70-79,96.0,92.0,2021-12-05
70-79,96.0,92.0,2021-12-06
70-79,96.0,92.0,2021-12-07
70-79,96.0,92.0,2021-12-08
70-79,96.0,92.0,2021-12-09
70-79,96.0,92.0,2021-12-10
70-79,96.0,92.0,2021-12-11
70-79,96.0,92.0,2021-12-12
70-79,96.0,92.0,2021-12-13
70-79,96.0,92.0,2021-12-14
70-79,96.0,93.0,2021-12-15
70-79,96.0,93.0,2021-12-16
70-79,96.0,93.0,2021-12-17
70-79,96.0,93.0,2021-12-18
70-79,96.0,93.0,2021-12-19
70-79,96.0,93.0,2021-12-20
70-79,96.0,93.0,2021-12-21
70-79,96.0,93.0,2021-12-22
70-79,96.0,93.0,2021-12-23
70-79,96.0,93.0,2021-12-24
70-79,96.0,93.0,2021-12-25
70-79,96.0,93.0,2021-12-26
70-79,96.0,93.0,2021-12-27
70-79,96.0,93.0,2021-12-28
70-79,96.0,94.0,2021-12-29
70-79,96.0,94.0,2021-12-30
70-79,96.0,94.0,2021-12-31
70-79,96.0,94.0,2022-01-01
70-79,96.0,94.0,2022-01-02
70-79,96.0,94.0,2022-01-03
70-79,96.0,94.0,2022-01-04
70-79,96.0,94.0,2022-01-05
70-79,96.0,94.0,2022-01-06
70-79,96.0,94.0,2022-01-07
70-79,96.0,94.0,2022-01-08
70-79,96.0,94.0,2022-01-09
70-79,96.0,94.0,2022-01-10
70-79,96.0,94.0,2022-01-11
70-79,96.0,94.0,2022-01-12
70-79,96.0,94.0,2022-01-13
70-79,96.0,94.0,2022-01-14
70-79,96.0,94.0,2022-01-15
70-79,96.0,94.0,2022-01-16
70-79,96.0,94.0,2022-01-17
70-79,96.0,94.0,2022-01-18
70-79,96.0,95.0,2022-01-19
70-79,96.0,95.0,2022-01-20
70-79,96.0,95.0,2022-01-21
70-79,96.0,95.0,2022-01-22
70-79,96.0,95.0,2022-01-23
70-79,96.0,95.0,2022-01-24
70-79,96.0,95.0,2022-01-25
70-79,96.0,95.0,2022-01-26
